버스정류장코드,시도명,시군코드,버스정류장명,측정시간,측정원본시간,미세먼지PM2점5측정값,미세먼지PM10측정값,일산화탄소측정값,이산화황측정값,이산화질소측정값,외부온도측정값,외부습도측정값,풍향,풍속측정값
07400,성남시,41130,아름마을.방아다리사거리,2020-09-18 15:24:48,1600442688,6,8,0,0.005,0.06,26.4,38,E ,0.7
07301,성남시,41130,송림고등학교.이매촌청구아파트.동신아파트,2020-09-18 15:27:59,1600442879,5,14,0,0,0.064,28,35.2,E ,0.8
23664,남양주시,41360,지현마을.남양주공고,2020-09-18 15:28:31,1600442911,5,11,0,0.146,0,25.1,37.9,SW,1.6
49422,남양주시,41360,상하수도관리센터,2020-09-18 15:28:25,1600442905,14,30,0,0,0.037,25.5,40.9,N ,4.4
49502,남양주시,41360,배양1리 마을회관,2020-09-18 15:23:37,1600442617,6,18,0,0,0.108,27.2,34.6,NW,0.6
23600,남양주시,41360,현대아파트,2020-09-18 15:28:07,1600442887,7,18,0,0.001,0.107,25,39.5,W ,0.8
23548,남양주시,41360,가양초교,2020-09-18 15:28:05,1600442885,8,19,0,0.056,0.13,23.8,39,W ,0.7
49482,남양주시,41360,별내농협,2020-09-18 15:29:30,1600442970,18,51,0,0,0.108,25.7,39.8,SW,2.3
23431,남양주시,41360,건영아파트.우성아파트,2020-09-18 15:22:08,1600442528,3,7,0.005,0.019,0.066,26.2,35.4,SE,0
49456,남양주시,41360,구별내면사무소,2020-09-18 15:29:11,1600442951,7,14,0,0,0.096,24.7,44.9,S ,1.3
49567,남양주시,41360,예봉초등학교입구,2020-09-18 15:25:02,1600442702,5,8,0,0.052,0.061,25.9,37.7,SW,0
23264,남양주시,41360,예비군훈련장입구,2020-09-18 15:27:27,1600442847,7,15,0,0.008,0.118,26,41.6,SW,1.7
23374,남양주시,41360,주공3단지.덕소역,2020-09-18 15:24:37,1600442677,8,18,0,0.071,0.062,25.6,40.6,N ,0
23388,남양주시,41360,금곡동구종점,2020-09-18 15:22:06,1600442526,14,34,0,0,0.083,26,34.9,NW,2.3
23412,남양주시,41360,남양주시청,2020-09-18 15:28:37,1600442917,9,22,0,0,0.071,25.5,37.3,W ,1.5
23255,남양주시,41360,양정동주민센터,2020-09-18 15:23:23,1600442603,0,0,0,0,0.063,26.7,35.1,W ,2.7
06007,성남시,41130,성남동성당,2020-09-18 15:22:37,1600442557,7,15,0,0,0.072,27,34.4,SW,1
49329,남양주시,41360,현암싸릿골,2020-09-18 15:29:33,1600442973,10,25,0,0,0.06,25.5,40.9,N ,5
49361,남양주시,41360,연평2리.와촌입구,2020-09-18 15:23:34,1600442614,10,21,0,0.04,0.029,26.3,38.1,W ,1.9
00006,성남시,41130,센코-국가측정비교-한국도로공사정자3동 행정복지센터,2020-09-18 15:26:33,1600442793,2,4,0,0,0.085,26.6,36,SE,1
00008,성남시,41130,센코-국가측정비교-운중동 행정복지센터,2020-09-18 15:25:07,1600442707,8,15,0,0,0.091,26.4,38.5,SE,2.1
00001,남양주시,41360,센코-국가측정비교-오남읍사무소,2020-09-18 15:21:31,1600442491,8,13,0,0.135,0.035,25,38.3,NE,1
00004,남양주시,41360,센코-국가측정비교-오남읍사무소,2020-09-18 15:22:40,1600442560,8,20,0,0.036,0.044,25.2,38.4,E ,0.4
00007,성남시,41130,센코-국가측정비교-상대원1동 행정복지센터,2020-09-18 15:25:23,1600442723,7,12,0,0.021,0.095,26.5,36.2,NW,1
00003,남양주시,41360,센코-국가측정비교-화도읍사무소,2020-09-18 15:24:00,1600442640,0,0,0,0.069,0.052,26.7,34.3,NE,2.7
00002,남양주시,41360,센코-국가측정비교-화도읍사무소,2020-09-18 15:21:39,1600442499,12,27,0.066,0.075,0.01,26.9,34.5,SE,1.7
05071,성남시,41130,신흥시장.수정보건소,2020-09-18 15:29:25,1600442965,12,27,0.199,0,0.083,26,36.1,N ,0.7
23991,남양주시,41360,휴먼시아6.7단지.가운중학교,2020-09-18 15:28:14,1600442894,7,16,0,0.44,0.109,25.8,38.4,W ,1.3
07487,성남시,41130,백현마을2단지,2020-09-12 16:22:35,1599927755,11,13,0.129,0.076,0.043,23,82.7,SE,0
23900,남양주시,41360,가운배수펌프장,2020-09-18 15:24:37,1600442677,1,1,0.098,0.061,0.108,24.7,41.1,NW,0.8
07053,성남시,41130,아데나펠리스,2020-09-18 15:23:18,1600442598,5,10,0,0,0.073,25.9,36.5,NE,0.7
23880,남양주시,41360,가운휴먼시아1.2.3.4단지,2020-09-18 15:21:16,1600442476,5,9,0,0.15,0.096,26.3,35.8,NW,0.3
07010,성남시,41130,운중고등학교,2020-09-18 15:27:33,1600442853,8,16,0.193,0.081,0.023,25.9,40.1,SW,2
23928,남양주시,41360,남양주제2청사.남양주경찰서,2020-09-18 15:21:42,1600442502,11,24,0,0,0.113,25.9,35,S ,2.3
05143,성남시,41130,가천대역.가천대학교,2020-09-18 15:21:52,1600442512,4,5,0,0.022,0.048,26.5,37.2,SW,1.2
49454,남양주시,41360,한림로얄팰리스.초석빌리지,2020-09-18 15:22:58,1600442578,8,12,0,0,0.209,24.9,36.6,E ,0.8
06043,성남시,41130,성남자이아파트,2020-09-18 15:22:55,1600442575,4,7,0.212,0.032,0.067,26.5,36.1,SW,3
23182,남양주시,41360,"남양주체육문화센터,에일린의뜰",2020-09-18 15:24:26,1600442666,7,12,0,0.017,0.09,26.6,34.4,SE,0.7
07492,성남시,41130,판교역.낙생육교.현대백화점,2020-09-18 15:23:30,1600442610,6,12,0,0,0.094,27.4,35.5,NE,1.3
23822,남양주시,41360,웃고재,2020-09-18 15:21:52,1600442512,12,27,0,0,0.065,26.3,37.3,NE,1.3
23496,남양주시,41360,호평동주민센터,2020-09-18 15:30:05,1600443005,5,13,0,0,0.085,24.4,38.8,E ,1.2
06032,성남시,41130,아튼빌후문,2020-09-19 03:28:12,1600486092,16,21,0.352,0,0.094,19,87.5,E ,0.6
07239,성남시,41130,분당등기소,2020-09-19 03:23:07,1600485787,10,15,0,0,0.104,18.3,92.4,SW,0.3
07250,성남시,41130,임광아파트정문.효자촌입구.분당중앙교회,2020-09-19 03:28:41,1600486121,14,19,0.258,0,0.068,18.6,90.7,E ,0.2
07300,성남시,41130,동국대한방병원.신성아파트.수내고교,2020-09-19 03:27:51,1600486071,9,11,0.32,0,0.076,18.2,91.8,S ,0
07325,성남시,41130,중앙공원.샛별마을우방아파트,2020-09-19 03:22:43,1600485763,19,23,0.362,0.015,0,17.6,97.5,S ,0
06053,성남시,41130,상대원시장.새마을금고,2020-09-19 03:22:15,1600485735,17,22,0.092,0.048,0.145,19.7,81.4,E ,0
07142,성남시,41130,분당구청.중앙공원후문,2020-09-19 03:29:15,1600486155,23,32,0,0,0.07,18.1,95.9,SE,0.3
07205,성남시,41130,새마을연수원입구,2020-09-19 03:22:27,1600485747,11,14,0,0.031,0.084,18,91.5,SE,0.7
05326,성남시,41130,위례중앙초등학교,2020-09-19 03:22:25,1600485745,13,18,0,0.074,0.012,18.2,89.7,E ,0
07444,성남시,41130,장안중학교후문,2020-09-19 03:27:51,1600486071,14,20,0.302,0,0.042,17.6,93.7,E ,0
06049,성남시,41130,상대원고개,2020-09-19 03:28:52,1600486132,18,23,0.241,0,0.057,19.4,83.6,W ,0
07103,성남시,41130,대원사거리.까치마을,2020-09-19 03:25:17,1600485917,24,35,0.318,0,0,19.3,90.8,W ,0.4
07060,성남시,41130,하얀마을.구미도서관,2020-09-19 03:26:07,1600485967,22,31,0.376,0.005,0.085,19.2,90.8,SE,0.7
07270,성남시,41130,목련마을한신아파트,2020-09-19 03:21:23,1600485683,13,14,0.397,0,0.132,19,91.5,N ,0
07045,성남시,41130,미금역.2001아울렛,2020-09-19 03:20:33,1600485633,23,27,0.46,0,0.054,19.4,88.7,NW,0.3
05033,성남시,41130,성남수정경찰서,2020-09-19 03:25:58,1600485958,28,35,0,0,0.029,20,83,N ,0
07059,성남시,41130,농수산물센터,2020-09-19 03:30:06,1600486206,27,36,0.249,0,0.086,19.1,90.5,N ,0
05073,성남시,41130,태평제일교회,2020-09-19 03:26:13,1600485973,21,31,0,0.007,0.068,19.3,84.8,W ,0.7
05036,성남시,41130,모란고개,2020-09-19 03:21:16,1600485676,17,20,0,0,0.058,19.7,85,NW,0
07155,성남시,41130,푸른마을,2020-09-19 03:25:07,1600485907,17,21,0,0.002,0.065,19,89.5,W ,0
00005,성남시,41130,센코-국가측정비교-단대동 행정복지센터,2020-09-19 03:27:14,1600486034,13,20,0,0.012,0.056,19.1,82.9,W ,0
06211,성남시,41130,상원초교.성남중앙병원.양지동청소년문화의집,2020-09-19 03:21:43,1600485703,12,21,0,0,0.049,18.9,83.9,W ,0
07502,성남시,41130,판교도서관.판교청소년수련관,2020-09-19 03:24:04,1600485844,8,10,0.371,0,0.046,17,94.6,S ,0
07498,성남시,41130,삼평교,2020-09-19 03:28:33,1600486113,17,21,0.136,0,0.126,18.7,89.9,SW,0.6
06349,성남시,41130,상대원1동행정복지센터,2020-09-19 03:25:47,1600485947,6,8,0,0,0.056,17.9,91.8,SE,0
05135,성남시,41130,을지대학교.생활관,2020-09-19 03:20:18,1600485618,12,17,0,0.029,0.047,18,87.9,N ,0
05008,성남시,41130,고등동우체국,2020-09-19 03:27:10,1600486030,19,28,0,0.009,0.098,18.8,86,SE,0.6
05142,성남시,41130,복정초등학교,2020-09-19 03:28:27,1600486107,13,20,0.167,0.002,0.069,18.6,87.6,NE,0
07283,성남시,41130,영남아파트,2020-09-19 03:26:48,1600486008,11,14,0,0.012,0.059,18.6,92.5,W ,0
05021,성남시,41130,신촌동앞,2020-09-19 03:25:20,1600485920,15,24,0,0.075,0.05,18.1,89.3,N ,0
06195,성남시,41130,도촌3단지,2020-09-19 03:28:19,1600486099,6,7,0,0.019,0.041,17.5,93.3,SE,0
05140,성남시,41130,성남초교사거리,2020-09-19 03:27:59,1600486079,20,29,0,0.006,0.082,19,85.3,SE,0
07561,성남시,41130,이매촌한신.서현역.AK프라자,2020-09-19 03:22:14,1600485734,18,21,0,0.002,0.073,18.9,90.8,NE,0
05322,성남시,41130,위례새초롱유치원,2020-09-19 03:28:41,1600486121,15,21,0.006,0,0.053,19.5,85.6,E ,0
06210,성남시,41130,(구)단대동주민센터,2020-09-19 03:25:14,1600485914,16,20,0,0,0.025,19.3,81.6,W ,0
06070,성남시,41130,은행동현대아파트,2020-09-19 03:29:42,1600486182,10,13,0,0.013,0.083,19.3,83.5,W ,0
06206,성남시,41130,성남우체국,2020-09-19 03:28:35,1600486115,11,18,0,0,0.022,19.6,83.7,SE,0
07110,성남시,41130,주공4단지,2020-09-19 03:23:34,1600485814,20,28,0.088,0.018,0.096,19.4,89.5,E ,0.7
07624,성남시,41130,정자역,2020-09-19 03:29:34,1600486174,28,34,0,0,0.118,19.5,87.1,NW,0
07029,성남시,41130,로얄냉장,2020-09-19 03:26:13,1600485973,12,15,0.216,0,0.07,18.2,95.4,NW,0
05183,성남시,41130,송현초등학교.판교이지더원2단지,2020-09-19 03:22:10,1600485730,19,22,0.161,0,0.098,19.2,87.8,W ,0
07515,성남시,41130,뫼루니육교,2020-09-19 03:21:56,1600485716,7,12,0.247,0,0.096,17.5,91.5,SW,0
07400,성남시,41130,아름마을.방아다리사거리,2020-09-19 03:24:46,1600485886,25,29,0,0.005,0.06,19.3,89,NW,0.4
05070,성남시,41130,수진역.성호시장.성일중고입구,2020-09-19 03:23:20,1600485800,22,30,0.429,0.014,0.017,19.6,84.2,E ,1
07220,성남시,41130,평생학습원. 중앙도서관,2020-09-19 03:20:16,1600485616,18,22,0,0,0,18.7,93.2,S ,0.2
07163,성남시,41130,한솔마을청구아파트,2020-09-19 03:23:57,1600485837,18,22,0.007,0,0.064,18.7,93.7,SE,0
23305,남양주시,41360,금곡예비군훈련장.충일아파트,2020-09-19 03:26:44,1600486004,14,18,1.383,0.071,0.079,15.2,93.9,N ,0
49831,남양주시,41360,금강펜테리움 1차,2020-09-19 03:24:23,1600485863,11,17,0,0.001,0.125,16.4,87.4,SW,0.9
49689,남양주시,41360,도농고,2020-09-19 03:27:13,1600486033,10,14,0,0,0,15.8,88.8,NW,0.3
23087,남양주시,41360,롯데아파트.다산센트레빌,2020-09-19 03:24:42,1600485882,31,78,0,0,0.078,16.7,83.5,N ,0.6
49291,남양주시,41360,오남체육공원.대우푸르지오아파트,2020-09-19 03:20:47,1600485647,4,7,0,0,0.046,13.6,94.6,E ,0
23528,남양주시,41360,마석가구공단.천마산스키장입구,2020-09-19 03:29:42,1600486182,10,12,0,0,0.081,14.5,96.5,NW,0
23573,남양주시,41360,상계전마을.신도브래뉴2차아파트,2020-09-18 15:26:54,1600442814,23,34,0,0.092,0.094,25.9,33.8,S ,0.6
00005,성남시,41130,센코-국가측정비교-단대동 행정복지센터,2020-09-22 15:27:02,1600788422,7,9,0,0.036,0.06,26.3,38.3,N ,0.1
06211,성남시,41130,상원초교.성남중앙병원.양지동청소년문화의집,2020-09-22 15:21:27,1600788087,8,11,0,0,0.049,24.6,41.5,SW,0.9
05092,성남시,41130,산성역.신흥주공아파트후문,2020-09-22 15:22:53,1600788173,5,10,0.493,0,0.077,25.2,40.5,SE,0.7
05001,성남시,41130,판교제2테크노밸리,2020-09-22 15:28:42,1600788522,5,6,0.156,0.131,0.034,23.4,45.1,E ,0.1
06083,성남시,41130,신구대학,2020-09-22 15:27:27,1600788447,10,15,0.181,0,0.085,26.1,38.6,W ,0.7
05080,성남시,41130,성남수정새마을금고.한국사회적기업진흥원,2020-09-22 15:28:10,1600788490,10,15,0,0,0.077,26,38.1,SE,1.1
06164,성남시,41130,모란역.모란시장입구.풍생중고교,2020-09-22 15:29:26,1600788566,7,9,0,0,0.036,24.6,39.9,S ,2.7
06155,성남시,41130,현대아파트.중원도서관,2020-09-22 15:29:06,1600788546,14,20,0,0,0.054,26.7,36.3,E ,3
07367,성남시,41130,"동부, 코오롱 아파트",2020-09-22 15:23:10,1600788190,10,12,0.137,0,0.046,24.3,42.4,SE,1.4
07020,성남시,41130,너더리육교,2020-09-22 15:24:07,1600788247,4,5,0,0,0.067,26.2,40.8,E ,0
06229,성남시,41130,성남시청,2020-09-22 15:25:52,1600788352,7,9,0,0,0.099,24.6,42,N ,0.7
07334,성남시,41130,청솔주공6단지,2020-09-22 15:23:13,1600788193,5,7,0,0,0.058,25.7,41.9,W ,0.3
07472,성남시,41130,분당중앙고앞,2020-09-22 15:23:01,1600788181,1,1,0.211,0,0.106,23.9,43.7,S ,0.7
07116,성남시,41130,분당도서관.계원예고.이마트,2020-09-22 15:23:51,1600788231,3,5,0.511,0.03,0.122,25,42.7,E ,0
06102,성남시,41130,"선경아파트, 성남중원경찰서",2020-09-22 15:29:34,1600788574,6,7,0,0,0.082,23.4,45.4,SW,0
07505,성남시,41130,성내미육교.판교박물관,2020-09-22 15:22:04,1600788124,8,9,0,0.085,0.079,26.1,36.9,W ,0.9
07098,성남시,41130,롯데백화점.수내역,2020-09-22 15:28:48,1600788528,8,10,0,0,0.039,26.2,37.2,S ,0.1
07508,성남시,41130,차그룹컨소시엄,2020-09-22 15:24:49,1600788289,9,13,0,0.034,0.057,26.4,36.6,E ,0
06032,성남시,41130,아튼빌후문,2020-09-22 15:27:58,1600788478,10,11,0.144,0,0.108,25,40.8,E ,1
07239,성남시,41130,분당등기소,2020-09-22 15:22:51,1600788171,4,5,0,0,0.104,24.7,42.9,SW,1
07250,성남시,41130,임광아파트정문.효자촌입구.분당중앙교회,2020-09-22 15:28:25,1600788505,8,12,0.1,0,0.068,25.5,40.2,SE,1.7
07300,성남시,41130,동국대한방병원.신성아파트.수내고교,2020-09-22 15:27:37,1600788457,5,6,0.32,0,0.076,24.2,45.7,SE,0.8
07325,성남시,41130,중앙공원.샛별마을우방아파트,2020-09-22 15:22:29,1600788149,10,13,0.362,0.015,0,23.9,43.5,N ,1
06053,성남시,41130,상대원시장.새마을금고,2020-09-22 15:22:01,1600788121,7,9,0.092,0.048,0.145,26.1,38.9,NW,0
07142,성남시,41130,분당구청.중앙공원후문,2020-09-22 15:29:00,1600788540,6,7,0,0,0.07,25.3,41.9,W ,1.1
07205,성남시,41130,새마을연수원입구,2020-09-22 15:20:19,1600788019,15,20,0,0.084,0.08,24.4,42.5,SW,0.9
05326,성남시,41130,위례중앙초등학교,2020-09-22 15:22:11,1600788131,10,15,0,0.074,0.012,26,40.1,NW,1
07444,성남시,41130,장안중학교후문,2020-09-22 15:27:33,1600788453,8,12,0.09,0,0.039,23.7,46.3,E ,0.2
06049,성남시,41130,상대원고개,2020-09-22 15:28:35,1600788515,6,9,0.011,0.022,0.077,24.7,41.1,NE,0.1
07103,성남시,41130,대원사거리.까치마을,2020-09-22 15:25:04,1600788304,8,14,0.318,0,0,25.1,42.2,NE,0.4
07060,성남시,41130,하얀마을.구미도서관,2020-09-22 15:25:53,1600788353,6,9,0.148,0.025,0.077,27.5,36.4,N ,0.3
07270,성남시,41130,목련마을한신아파트,2020-09-22 15:21:07,1600788067,6,9,0.397,0,0.132,25,42.8,N ,0
07045,성남시,41130,미금역.2001아울렛,2020-09-22 15:20:19,1600788019,10,14,0.46,0,0.054,26.1,38.8,SE,0.3
05033,성남시,41130,성남수정경찰서,2020-09-22 15:25:44,1600788344,11,13,0,0,0.035,27.2,36.3,NE,0.7
07059,성남시,41130,농수산물센터,2020-09-22 15:29:50,1600788590,5,6,0.106,0,0.09,24.5,43.9,NE,0.7
05073,성남시,41130,태평제일교회,2020-09-22 15:25:58,1600788358,8,14,0,0.013,0.076,24.5,40.8,W ,2.3
05036,성남시,41130,모란고개,2020-09-22 15:21:02,1600788062,8,11,0,0,0.071,24.2,40.7,E ,1.3
07155,성남시,41130,푸른마을,2020-09-22 15:24:51,1600788291,6,10,0,0.002,0.065,25.1,41,W ,0.7
07502,성남시,41130,판교도서관.판교청소년수련관,2020-09-22 15:23:52,1600788232,6,9,0.371,0,0.046,24.8,45.1,NW,0.3
07498,성남시,41130,삼평교,2020-09-22 15:28:16,1600788496,5,6,0.136,0,0.133,25.2,41.1,W ,1
06349,성남시,41130,상대원1동행정복지센터,2020-09-22 15:25:33,1600788333,8,12,0,0,0.056,26.5,37.3,E ,0.7
05135,성남시,41130,을지대학교.생활관,2020-09-22 15:20:04,1600788004,8,10,0,0.029,0.047,24.3,42.2,N ,0
05008,성남시,41130,고등동우체국,2020-09-22 15:26:56,1600788416,10,16,0,0.04,0.091,27.8,34.8,W ,0.3
05142,성남시,41130,복정초등학교,2020-09-22 15:28:12,1600788492,5,7,0,0,0.074,26.8,38.3,NW,0.1
07283,성남시,41130,영남아파트,2020-09-22 15:26:32,1600788392,18,20,0,0.012,0.059,23.7,46.2,SE,0.1
05021,성남시,41130,신촌동앞,2020-09-22 15:25:07,1600788307,8,13,0,0.075,0.05,24.4,41.1,SE,2.2
06195,성남시,41130,도촌3단지,2020-09-22 15:28:06,1600788486,5,8,0,0.019,0.041,24.1,45,SE,0.7
05140,성남시,41130,성남초교사거리,2020-09-22 15:21:14,1600788074,17,31,0,0,0.113,25.6,38.7,SE,1.1
07561,성남시,41130,이매촌한신.서현역.AK프라자,2020-09-22 15:22:00,1600788120,5,5,0,0.002,0.073,23.8,45.2,SE,0
05322,성남시,41130,위례새초롱유치원,2020-09-22 15:28:28,1600788508,6,7,0,0,0.069,24.5,43.6,SE,0.1
06210,성남시,41130,(구)단대동주민센터,2020-09-22 15:25:00,1600788300,6,9,0,0,0.025,25.1,40.6,W ,0.9
49276,남양주시,41360,신동아아파트입구.한양병원,2020-09-19 03:21:12,1600485672,7,10,0,0.009,0.099,14.2,92.1,SE,0
23537,남양주시,41360,능내리봉안마을,2020-09-19 03:21:05,1600485665,9,14,0,0,0.043,15.6,97.2,SW,0
49174,남양주시,41360,롯데마트,2020-09-19 03:25:03,1600485903,12,15,0,0.006,0.115,14.6,93.7,N ,0.4
23935,남양주시,41360,진중삼거리,2020-09-19 03:28:27,1600486107,11,17,0,0.032,0.072,15.4,96.9,SW,0
23054,남양주시,41360,넉바위마을,2020-09-19 03:23:35,1600485815,8,17,0,0.009,0.092,14.6,91.3,NE,1
23220,남양주시,41360,지세마을,2020-09-19 03:26:44,1600486004,10,17,0,0,0.019,13.7,95.2,SE,0.2
23652,남양주시,41360,무량사,2020-09-19 03:30:01,1600486201,11,18,0,0.083,0.231,12.8,97.1,NE,0
49340,남양주시,41360,삼육대후문.논골.한화아파트,2020-09-19 03:22:26,1600485746,12,18,0,0.006,0.086,16.2,85.8,N ,0
23331,남양주시,41360,금곡동주민자치센터.장애인복지관.보훈회관.금강.명지A,2020-09-19 03:26:44,1600486004,0,0,0,0.115,0.113,15.4,93.5,W ,0
23363,남양주시,41360,홍유릉.금곡동주민센터.남양주고용복지플러스센터,2020-09-19 03:26:11,1600485971,11,17,0,0.001,0.085,15,96.1,S ,0
49350,남양주시,41360,대원칸타빌.모아미래도.유승한내들이든힐즈,2020-09-19 03:21:41,1600485701,7,11,0,0,0.05,15.4,88.9,SE,0
23336,남양주시,41360,인정프린스아파트.구금곡역,2020-09-19 03:29:52,1600486192,12,20,0,0,0.071,15.4,93.1,W ,0.1
23378,남양주시,41360,금곡역.어룡마을입구.주유소,2020-09-19 03:21:50,1600485710,9,13,0,0,0.057,14.8,94.3,N ,0
23917,남양주시,41360,별내면사무소.에코랜드입구,2020-09-19 03:22:31,1600485751,7,12,0,0,0.073,14,93.5,NE,0.1
23875,남양주시,41360,와부읍사무소,2020-09-19 03:23:39,1600485819,8,11,0,0,0,15.9,92.4,SW,0
23149,남양주시,41360,법골,2020-09-19 03:26:18,1600485978,13,22,0,0.013,0.042,14,94.9,NE,0
49205,남양주시,41360,신영지웰.금강아파트.진접초교,2020-09-19 03:27:53,1600486073,8,10,0,0.01,0.051,14.4,90.4,W ,0
23022,남양주시,41360,청학리주공2.3단지.농협,2020-09-19 03:20:03,1600485603,9,15,0,0.046,0.062,14.8,90.8,S ,0
23969,남양주시,41360,"풍양중, 진접고등학교",2020-09-19 03:21:33,1600485693,12,22,0,0.002,0.063,13.8,95.4,SE,0
23964,남양주시,41360,신도브래뉴아파트,2020-09-19 03:21:32,1600485692,6,7,0.081,0,0.071,13.8,92.7,N ,0
23356,남양주시,41360,광릉내종점,2020-09-19 03:21:27,1600485687,42,59,0,0.029,0.085,13.3,95.1,W ,0.4
49201,남양주시,41360,경복대학,2020-09-19 03:21:51,1600485711,9,12,0,0,0.086,13.1,94.9,SW,0
49444,남양주시,41360,휴먼시아1636,2020-09-19 03:20:35,1600485635,7,11,0,0.003,0.059,14.5,89.6,SE,0
23313,남양주시,41360,신광마을입구.진접센트레빌시티,2020-09-19 03:25:40,1600485940,9,19,0,0,0.064,13,96,NW,0
23246,남양주시,41360,진접파출소.제일약국,2020-09-19 03:24:40,1600485880,9,15,0,0.041,0.092,14.2,88.9,SW,1
23806,남양주시,41360,중포마을.롯데택배,2020-09-19 03:28:16,1600486096,11,14,0,0,0.082,14.8,89.7,SW,0.1
23780,남양주시,41360,연평3리마을회관,2020-09-19 03:27:10,1600486030,10,15,0,0.006,0.076,14.1,93.1,E ,0
42703,남양주시,41360,주공3.4단지,2020-09-19 03:24:26,1600485866,6,9,0,0.033,0.098,15.5,86.7,NE,0.3
23063,남양주시,41360,퇴계원농협,2020-09-19 03:29:09,1600486149,8,10,0.11,0.359,0.065,16.2,83.2,NW,0
42123,남양주시,41360,퇴계원5리,2020-09-19 03:21:57,1600485717,8,11,0,0.033,0.063,15,91.9,NW,0.1
07301,성남시,41130,송림고등학교.이매촌청구아파트.동신아파트,2020-09-19 03:27:57,1600486077,11,14,0,0,0.064,18.1,96.6,SE,0
07092,성남시,41130,주공7단지.한솔종합사회복지관,2020-09-19 03:20:49,1600485649,29,39,0.026,0.102,0.082,19.5,88.5,S ,0
23888,남양주시,41360,대대울,2020-09-19 03:22:39,1600485759,8,13,0,0,0.077,14.1,92.4,W ,0
23481,남양주시,41360,호평동.대주신명아파트,2020-09-19 03:24:40,1600485880,4,5,0,0.031,0.104,16.7,86.1,E ,0
23698,남양주시,41360,호평고등학교.동원아파트,2020-09-19 03:29:43,1600486183,4,5,0,0.014,0.08,16.3,87,NE,0.7
